Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H16538,2015,1,1,V,N,O,R,600,3,1950,4,92035,0
H18233,2013,1,1,V,N,O,R,1215,3,1950,4,92035,0
H18499,2012,0.579234973,1,V,N,O,R,5020,3,1990,5,92035,0
H18500,2015,1,1,V,N,O,R,5020,3,1990,5,92035,0
H18666,2012,0.674863388,1,V,N,O,R,6813,3,1950,7,92035,1
H18801,2015,1,1,V,N,O,R,4280,3,2000,6,92035,1
H18806,2014,1,1,V,N,O,R,1905,3,1920,7,92035,0
H4728,2013,1,0,N,V,V,U,150,3,1960,   .,92035,0
H4729,2014,1,0,N,V,V,U,150,3,1960,   .,92035,0
H4730,2015,1,0,N,V,V,U,150,3,1960,   .,92035,0
H6609,2016,0.99726776,1,V,N,O,R,2200,3,1900,8,92035,1
H12623,2012,1,0,V,N,O,R,733,3,1979,5,92036,0
H15756,2012,1,0,V,N,O,R,850,3,1930,6,92036,1
H15757,2015,1,0,V,N,O,R,850,3,1930,6,92036,0
H12678,2012,1,1,N,V,V,U,2255,3,1980,   .,92040,1
H13578,2014,1,1,N,V,V,U,1130,3,1980,   .,92040,0
H13758,2012,1,1,N,V,V,U,1000,3,1960,   .,92040,0
H13759,2016,1,1,N,V,V,U,1000,3,1960,   .,92040,0
H14353,2012,1,0,N,V,V,U,1000,3,1960,   .,92040,0
H14354,2016,0.99726776,0,N,V,V,U,1000,3,1960,   .,92040,0
H15040,2016,0.99726776,0,V,N,O,R,300,3,1910,3,92040,1
H15361,2013,1,0,V,N,O,R,300,3,1900,2,92040,0
H15363,2015,1,0,V,N,O,R,300,3,1900,2,92040,0
H16621,2016,1,1,V,N,O,R,700,3,1900,6,92040,0
H5972,2015,1,0,V,V,V,U,460,3,1980,   .,92040,0
H13969,2014,0.495890411,1,N,V,V,U,1350,3,1960,   .,92044,1
H13993,2016,1,1,N,V,V,U,975,3,1960,   .,92044,0
H15819,2012,1,1,V,N,O,R,12287,3,1998,8,92044,0
H17665,2012,1,1,V,N,O,R,1586,3,2011,7,92044,1
H1771,2012,1,1,V,N,O,R,2018,3,1970,3,92044,0
H1772,2016,0.99726776,1,V,N,O,R,2018,3,1970,3,92044,0
H18043,2014,1,1,V,N,O,R,9277,3,1990,>=10,92044,1
H19008,2014,1,1,V,N,O,R,5000,3,1992,7,92044,0
H4958,2013,0.084931507,1,N,V,V,U,1135,3,,   .,92044,0
H5087,2012,1,1,V,N,O,R,1150,3,1960,6,92044,0
H5660,2012,1,0,V,V,V,U,600,3,1960,   .,92044,0
H6117,2012,1,1,V,V,V,U,906,3,,   .,92044,0
H6733,2014,1,1,N,V,V,U,870,3,,   .,92044,0
H7210,2014,1,1,V,V,V,U,3419,3,1988,   .,92044,0
H7468,2013,0.41369863,1,N,V,V,U,1232,3,1960,   .,92044,0
H13770,2012,1,1,N,V,V,U,400,3,1980,   .,92046,0
H13771,2015,1,1,N,V,V,U,400,3,1980,   .,92046,0
H14270,2015,1,1,N,V,V,U,1300,3,1960,   .,92046,0
H17202,2013,1,0,V,N,O,R,960,3,1970,3,92048,0
H17203,2015,1,0,V,N,O,R,960,3,1970,3,92048,0
H17614,2014,1,0,V,N,O,R,3161,3,2001,5,92048,1
H18126,2013,1,1,V,N,O,R,1604,3,1950,4,92048,1
H18194,2013,1,1,V,N,O,R,290,3,1970,1,92048,0
H4215,2012,1,1,N,V,V,U,1000,3,1980,   .,92048,0
H4216,2014,1,1,N,V,V,U,1000,3,1980,   .,92048,0
H6372,2012,1,0,V,N,O,R,385,3,1950,2,92048,0
H651,2012,1,1,V,V,V,U,460,3,1988,   .,92048,0
H6643,2013,1,0,V,N,O,R,900,3,1920,3,92048,0
H13082,2013,1,0,N,V,V,U,528,3,1960,   .,92049,0
H14931,2016,0.99726776,1,V,N,O,R,1010,3,1930,6,92049,0
H15613,2012,1,1,V,N,O,R,2549,3,2007,2,92049,0
H16524,2012,1,1,V,N,O,R,8377,3,1970,8,92049,0
H16525,2015,1,1,V,N,O,R,8377,3,1970,8,92049,1
H18104,2014,0.950684932,1,V,N,O,R,715,3,1920,6,92049,0
H4818,2012,1,1,V,N,O,R,858,3,1900,4,92049,1
H4819,2015,1,1,V,N,O,R,858,3,1900,4,92049,1
H12731,2012,1,1,N,V,V,U,770,3,1988,   .,92050,0
H12733,2016,0.99726776,1,N,V,V,U,770,3,1988,   .,92050,0
H14365,2013,1,1,V,N,O,R,1425,3,1930,4,92050,0
H14366,2015,1,1,V,N,O,R,1425,3,1930,4,92050,0
H14614,2014,1,1,N,V,V,U,380,3,1960,   .,92050,0
H14726,2012,1,1,N,V,V,U,500,3,1960,   .,92050,0
H16070,2014,0.747945205,1,V,N,O,R,1250,3,1960,5,92050,0
H16867,2013,1,1,V,N,O,R,1944,3,1920,6,92050,1
H18132,2015,1,1,V,N,O,R,2128,3,2011,4,92050,0
H19018,2013,1,1,V,N,O,R,3516,3,2012,8,92050,1
H5626,2013,1,0,V,V,V,U,4372,3,1980,   .,92050,0
H663,2012,1,1,V,V,V,U,450,3,1980,   .,92050,0
H13493,2013,1,1,N,V,V,U,1132,3,1960,   .,92051,0
H13681,2013,1,1,N,V,V,U,5155,3,1980,   .,92051,1
H13953,2014,1,1,N,V,V,U,800,3,1960,   .,92051,1
H13995,2013,1,1,V,N,O,R,3400,3,1960,5,92051,1
H13996,2015,1,1,V,N,O,R,3400,3,1960,5,92051,1
H14428,2014,0.564383562,1,N,V,V,U,1568,3,1980,   .,92051,0
H15094,2013,0,1,V,N,O,R,2340,3,1970,7,92051,1
H16040,2012,1,0,V,N,O,R,1450,3,1980,5,92051,0
H16956,2013,1,0,V,N,O,R,800,3,2010,4,92051,1
H16957,2016,0.99726776,0,V,N,O,R,800,3,2010,4,92051,0
H17085,2012,1,1,V,N,O,R,1515,3,1950,7,92051,0
H17472,2015,1,1,V,N,O,R,2100,3,1910,6,92051,1
H17473,2016,0.99726776,1,V,N,O,R,2100,3,1910,6,92051,1
H17807,2016,0.99726776,1,V,N,O,R,7592,3,1957,7,92051,1
H18243,2012,0.942622951,1,V,N,O,R,2183,3,1990,2,92051,0
H18306,2013,1,1,V,N,O,R,1660,3,1850,6,92051,1
H18507,2016,0.99726776,1,V,N,O,R,2167,3,1900,7,92051,1
H3574,2012,1,1,V,V,V,U,820,3,1960,   .,92051,1
H4451,2012,1,1,N,V,V,U,345,3,,   .,92051,0
H5515,2013,0.495890411,1,N,V,V,U,900,3,1980,   .,92051,0
H15694,2014,1,1,V,N,O,R,1650,3,1950,5,92062,1
H16723,2016,0.99726776,1,V,N,O,R,3173,3,2009,7,92062,1
H15212,2013,1,0,V,N,O,R,11760,3,1987,3,92063,1
H15213,2016,0.99726776,0,V,N,O,R,11760,3,1987,3,92063,0
H15522,2013,0.216438356,1,V,N,O,R,6038,3,1982,7,92063,1
H15603,2014,1,1,V,N,O,R,240,3,1960,2,92063,0
H15604,2014,1,1,V,N,O,R,330,3,1930,4,92063,1
H15605,2015,1,1,V,N,O,R,330,3,1930,4,92063,0
H17239,2012,1,1,V,N,O,R,1000,3,1850,5,92063,1
H17240,2016,1,1,V,N,O,R,1000,3,1850,5,92063,1
H1748,2012,1,0,V,N,O,R,850,3,1900,3,92063,0
H17544,2014,0.665753425,1,V,N,O,R,865,3,1970,5,92063,0
H18251,2013,1,1,V,N,O,R,650,3,1890,3,92063,1
H7016,2015,1,0,V,V,V,U,900,3,1960,   .,92063,0
H7127,2012,0,1,N,V,V,U,90,3,1980,   .,92063,0
H13822,2014,1,1,N,V,V,U,3040,3,1980,   .,92064,1
H16196,2012,1,1,V,N,O,R,2057,3,1970,5,92064,0
H6542,2013,1,0,N,V,V,U,760,3,1980,   .,92064,0
H18882,2015,1,0,V,N,O,R,812,3,1880,4,92071,0
H18917,2012,0.172131148,0,V,N,O,R,1562,3,1970,8,92071,0
H19029,2015,1,1,V,N,O,R,12310,3,1994,6,92071,1
H209,2012,1,0,V,N,O,R,1900,3,1950,5,92071,0
H210,2013,0.452054795,0,V,N,O,R,1900,3,1950,5,92071,0
H17474,2016,0.99726776,1,V,N,O,R,400,3,1961,3,92072,0
H15526,2012,1,1,V,N,O,R,1285,3,1970,5,92073,0
H18125,2012,0.928961749,1,V,N,O,R,1430,3,1940,2,92073,0
H18293,2012,0.920765027,1,V,N,O,R,3872,3,1960,5,92073,0
H18595,2014,1,1,V,N,O,R,1274,3,2007,5,92073,0
H18738,2013,1,1,V,N,O,R,273,3,1920,3,92073,0
H19027,2015,1,1,V,N,O,R,3401,3,1990,8,92073,0
H19028,2016,0.99726776,1,V,N,O,R,3401,3,1990,8,92073,1
H363,2015,0,1,V,V,V,U,868,3,,   .,92073,0
H14117,2012,1,0,V,N,O,R,1300,3,1920,4,92075,1
H14118,2013,1,0,V,N,O,R,1300,3,1920,4,92075,0
H14119,2016,1,0,V,N,O,R,1300,3,1920,4,92075,0
H16128,2013,1,1,V,N,O,R,2635,3,1930,7,92075,0
H17632,2012,1,1,V,N,O,R,300,3,1937,5,92075,0
H2717,2016,1,0,V,N,O,R,500,3,1920,3,92075,0
H7396,2016,1,0,N,V,V,U,450,3,,   .,92075,0
H4551,2012,1,0,V,V,V,U,1,3,1980,   .,92078,0
H4552,2015,1,0,V,V,V,U,1,3,1980,   .,92078,0
H4553,2016,1,0,V,V,V,U,1,3,1980,   .,92078,0
H6947,2016,0.494535519,1,N,V,V,U,930,3,1960,   .,93001,0
H7144,2014,1,1,N,V,V,U,600,3,,   .,93001,0
H7145,2015,1,1,N,V,V,U,600,3,,   .,93001,1
H14693,2013,1,1,N,V,V,U,20818,3,1988,   .,93005,0
H1734,2016,0.99726776,1,V,V,V,U,700,3,,   .,93005,0
H15673,2012,1,0,V,N,O,R,321,3,1900,2,93006,0
H15674,2013,1,0,V,N,O,R,321,3,1900,2,93006,0
H605,2015,1,1,V,V,V,U,400,3,,   .,93006,0
H6670,2013,1,0,N,V,V,U,414,3,,   .,93006,0
H6671,2016,0.99726776,0,N,V,V,U,414,3,,   .,93006,0
H19433,2016,0.989071038,0,V,N,O,R,3800,3,2014,5,93007,0
H13607,2012,0.915300546,1,V,N,O,R,7500,3,2003,6,93008,0
H14927,2014,0.887671233,0,N,V,V,U,319,3,1960,   .,93008,0
H12720,2015,1,0,N,V,V,U,2490,3,1960,   .,93010,0
H14359,2016,0.99726776,1,N,V,V,U,700,3,1988,   .,93010,1
H1763,2014,1,1,V,V,V,U,1600,3,1988,   .,93010,0
H1756,2013,1,1,V,V,V,U,600,3,1980,   .,93013,0
H4879,2016,0.06557377,1,V,N,O,R,670,3,1970,5,93013,0
H14087,2013,0.263013699,1,N,V,V,U,216,3,1980,   .,93015,0
H15336,2012,1,1,V,N,O,R,2300,3,2008,3,93015,0
H5666,2014,1,0,V,N,O,R,200,3,1920,3,93015,0
H16453,2013,1,1,V,N,O,R,1400,3,1961,6,93027,1
H16454,2016,1,1,V,N,O,R,1400,3,1961,6,93027,1
H5714,2013,1,1,V,V,V,U,1300,3,,   .,93027,1
H5715,2015,1,1,V,V,V,U,1300,3,,   .,93027,0
H13327,2013,1,0,N,V,V,U,882,3,1980,   .,93029,0
H15903,2012,1,0,V,N,O,R,220,3,1995,2,93029,0
H16247,2013,1,1,V,N,O,R,480,3,1970,4,93029,0
H16248,2015,1,1,V,N,O,R,480,3,1970,4,93029,0
H16249,2016,1,1,V,N,O,R,480,3,1970,4,93029,0
H17543,2016,1,1,V,N,O,R,1453,3,1970,5,93029,1
H18464,2014,1,1,V,N,O,R,170,3,1950,2,93029,0
H19366,2016,0.99726776,1,V,N,O,R,2700,3,1965,6,93029,1
H4716,2012,1,1,N,V,V,U,756,3,1980,   .,93029,0
H5445,2014,1,0,N,V,V,U,400,3,1960,   .,93029,0
H12675,2013,1,1,N,V,V,U,3241,3,1980,   .,93031,1
H19007,2015,1,1,V,N,O,R,2448,3,1975,9,93031,1
H4176,2012,1,1,N,V,V,U,465,3,1980,   .,93031,1
H16052,2015,1,1,V,N,O,R,1692,3,2007,5,93032,0
H7068,2016,0.99726776,1,V,N,O,R,4000,3,1970,4,93032,0
H18451,2012,0.75136612,1,V,N,O,R,992,3,2012,3,93033,0
H12681,2016,0.99726776,1,N,V,V,U,580,3,1960,   .,93045,0
H13005,2016,0.99726776,1,N,V,V,U,345,3,1960,   .,93045,0
H13616,2012,0.99726776,1,V,N,O,R,1900,3,1997,4,93045,0
H15623,2013,1,1,V,N,O,R,1650,3,1967,7,93045,0
H15692,2016,0.99726776,0,V,N,O,R,500,3,1900,4,93045,0
H16195,2013,1,1,V,N,O,R,350,3,1950,2,93045,0
H5367,2012,1,1,N,V,V,U,1500,3,,   .,93045,0
H5368,2016,0.579234973,1,N,V,V,U,1500,3,,   .,93045,0
H5659,2014,0.495890411,0,V,V,V,U,490,3,1960,   .,93045,0
H7176,2014,1,1,N,V,V,U,438,3,1960,   .,93045,0
H15319,2015,1,1,V,N,O,R,2873,3,2005,4,93046,0
H18134,2014,1,0,V,N,O,R,167,3,1969,2,93046,0
H12654,2013,1,0,N,V,V,U,500,3,,   .,93047,0
H12656,2016,1,0,N,V,V,U,500,3,,   .,93047,0
H14202,2012,1,1,N,V,V,U,300,3,1960,   .,93048,0
H14203,2013,1,1,N,V,V,U,300,3,1960,   .,93048,1
H15713,2013,1,0,V,N,O,R,300,3,1900,4,93048,0
H16693,2014,1,0,V,N,O,R,1264,3,1980,5,93048,0
H16694,2016,0.99726776,0,V,N,O,R,1264,3,1980,5,93048,0
H16764,2013,0,1,V,N,O,R,1520,3,1970,4,93048,0
H17291,2016,1,1,V,N,O,R,1366,3,1950,5,93048,1
H17578,2013,1,0,V,N,O,R,1365,3,1960,3,93048,0
H18008,2012,1,0,V,N,O,R,300,3,1950,3,93048,0
H19681,2015,0.912328767,0,V,N,O,R,700,3,1930,3,93048,0
H3444,2014,1,0,V,N,O,R,400,3,1900,3,93048,0
H4242,2013,1,1,V,V,V,U,320,3,,   .,93048,1
H4829,2016,0.99726776,1,V,V,V,U,389,3,1960,   .,93048,0
H5051,2014,1,1,V,N,O,R,700,3,1930,5,93048,0
H7228,2015,1,1,N,V,V,U,450,3,,   .,93048,0
H14883,2015,1,0,N,V,V,U,200,3,1980,   .,93049,0
H14884,2016,0.99726776,0,N,V,V,U,200,3,1980,   .,93049,1
H14108,2013,1,0,N,V,V,U,3619,3,1960,   .,93051,0
H14243,2014,1,1,N,V,V,U,1750,3,1988,   .,93051,0
H15842,2013,0,1,V,N,O,R,3601,3,1960,3,93051,0
H6586,2012,1,0,V,V,V,U,1978,3,1960,   .,93051,0
H6996,2012,1,1,N,V,V,U,400,3,1980,   .,93051,1
H6997,2014,0.580821918,1,N,V,V,U,400,3,1980,   .,93051,0
H16941,2013,1,0,V,N,O,R,183,3,1995,4,93053,0
H5259,2016,0.99726776,0,V,N,O,R,326,3,1950,2,93053,0
H13394,2015,1,1,N,V,V,U,660,3,1960,   .,93055,0
H13395,2016,0.855191257,1,N,V,V,U,660,3,1960,   .,93055,0
H17661,2015,1,1,V,N,O,R,2369,3,1965,5,93055,1
H17762,2015,1,0,V,N,O,R,300,3,1900,5,93055,0
H17838,2012,1,1,V,N,O,R,2600,3,1980,9,93055,0
H17907,2012,1,1,V,N,O,R,850,3,1960,4,93055,0
H17908,2013,1,1,V,N,O,R,850,3,1960,4,93055,0
H17910,2015,1,1,V,N,O,R,850,3,1960,4,93055,1
H17911,2016,0.99726776,1,V,N,O,R,850,3,1960,4,93055,1
H18770,2012,0.327868852,1,V,N,O,R,14950,3,1977,>=10,93055,1
H18803,2015,1,1,V,N,O,R,480,3,1950,3,93055,1
H18970,2012,0.084699454,1,V,N,O,R,1795,3,1940,6,93055,0
H3396,2016,0.99726776,0,V,V,V,U,255,3,1960,   .,93055,0
H3785,2012,1,0,V,V,V,U,141,3,,   .,93055,0
H3786,2016,1,0,V,V,V,U,141,3,,   .,93055,0
H12721,2016,0.989071038,0,N,V,V,U,400,3,1960,   .,93059,0
H211,2015,0.991780822,0,V,N,O,R,350,3,1900,3,93061,0
H15734,2015,1,1,V,N,O,R,2500,3,1948,5,93062,1
H18568,2014,1,1,V,N,O,R,730,3,1900,4,93062,1
H18569,2015,1,1,V,N,O,R,730,3,1900,4,93062,0
H18570,2016,0.99726776,1,V,N,O,R,730,3,1900,4,93062,0
H3395,2015,0,1,V,V,V,U,220,3,,   .,93063,0
H5686,2015,1,0,V,V,V,U,1060,3,,   .,93063,1
H12745,2014,1,1,V,N,O,R,1160,3,1910,5,93064,1
H16721,2016,0.99726776,1,V,N,O,R,800,3,1960,4,93064,0
H18394,2015,1,1,V,N,O,R,4256,3,2005,8,93064,0
H3644,2014,1,0,V,V,V,U,325,3,1988,   .,93064,0
H3645,2016,1,0,V,V,V,U,325,3,1988,   .,93064,0
H13188,2012,1,0,N,V,V,U,1520,3,1980,   .,93066,0
H13189,2014,1,0,N,V,V,U,1520,3,1980,   .,93066,1
H13190,2016,0.989071038,0,N,V,V,U,1520,3,1980,   .,93066,0
H14109,2012,1,0,N,V,V,U,1200,3,1980,   .,93066,0
H14110,2013,1,0,N,V,V,U,1200,3,1980,   .,93066,0
H14111,2012,1,0,N,V,V,U,860,3,1980,   .,93066,0
H14748,2012,1,0,N,V,V,U,960,3,1960,   .,93066,0
H17842,2012,1,0,V,N,O,R,1400,3,1920,6,93066,0
H4722,2012,1,1,V,V,V,U,1190,3,,   .,93066,0
H12722,2012,1,0,N,V,V,U,188,3,1960,   .,93070,0
H16159,2014,0.328767123,1,V,N,O,R,6671,3,1990,4,93070,0
H16481,2015,1,1,V,N,O,R,722,3,1950,6,93070,0
H2785,2012,0,0,V,V,V,U,400,3,,   .,93070,0
H6335,2012,1,1,N,V,V,U,456,3,,   .,93070,1
H6790,2013,1,1,N,V,V,U,500,3,1960,   .,93070,0
H5447,2013,1,1,N,V,V,U,770,3,,   .,93071,1
H6390,2013,1,1,N,V,V,U,460,3,1988,   .,93073,1
H13575,2015,0.909589041,0,V,N,O,R,2600,3,1960,5,93077,1
H16855,2014,1,0,V,N,O,R,350,3,1994,3,93077,1
H7234,2013,1,0,V,V,V,U,1180,3,1960,   .,93077,0
H15726,2013,1,1,V,N,O,R,4709,3,1950,5,93078,0
H15727,2014,0.901369863,1,V,N,O,R,4709,3,1950,5,93078,0
H12971,2012,1,1,N,V,V,U,10818,3,1988,   .,94002,1
H14859,2012,1,1,N,V,V,U,1175,3,1960,   .,94002,0
H17246,2013,1,1,V,N,O,R,850,3,1950,4,94002,0
H1735,2013,1,0,N,V,V,U,180,3,1960,   .,94002,0
H17674,2013,1,1,V,N,O,R,2396,3,1900,7,94002,1
H17675,2016,0.99726776,1,V,N,O,R,2396,3,1900,7,94002,1
H18045,2014,1,1,V,N,O,R,1257,3,1960,5,94002,0
H18046,2015,1,1,V,N,O,R,1257,3,1960,5,94002,0
H3918,2013,1,0,V,V,V,U,600,3,1960,   .,94002,0
H3920,2016,1,0,V,V,V,U,600,3,1960,   .,94002,1
H3950,2012,1,0,V,V,V,U,400,3,1980,   .,94002,0
H4737,2012,0.81147541,1,N,V,V,U,2700,3,1988,   .,94002,1
H562,2012,1,1,V,V,V,U,300,3,,   .,94002,0
H563,2013,1,1,V,V,V,U,300,3,,   .,94002,0
H14212,2012,1,1,N,V,V,U,290,3,1960,   .,94003,0
H14213,2014,1,1,N,V,V,U,290,3,1960,   .,94003,0
H16512,2013,1,0,V,N,O,R,330,3,1920,3,94003,0
H16513,2014,1,0,V,N,O,R,330,3,1920,3,94003,0
H5702,2015,1,1,V,N,O,R,300,3,1900,1,94003,0
H14983,2013,0,1,N,V,V,U,3164,3,1988,   .,94004,0
H15135,2016,1,1,V,N,O,R,880,3,1965,4,94004,1
H18426,2012,0.702185792,0,V,N,O,R,9481,3,1970,4,94004,0
H18428,2016,0.99726776,0,V,N,O,R,9481,3,1970,4,94004,0
H14759,2013,1,1,N,V,V,U,30,3,1988,   .,94015,0
H14992,2016,0.99726776,1,N,V,V,U,520,3,1960,   .,94015,0
H17353,2012,1,1,V,N,O,R,1010,3,2011,3,94015,0
H17354,2013,1,1,V,N,O,R,1010,3,2011,3,94015,0
H6734,2015,1,1,N,V,V,U,358,3,1960,   .,94015,0
H18411,2013,1,1,V,N,O,R,2930,3,1950,4,94016,1
H18412,2015,1,1,V,N,O,R,2930,3,1950,4,94016,1
H5224,2012,1,0,V,V,V,U,450,3,1988,   .,94016,0
H5340,2012,1,1,V,V,V,U,767,3,,   .,94016,0
H5341,2014,1,1,V,V,V,U,767,3,,   .,94016,0
H6532,2014,0.747945205,1,N,V,V,U,550,3,1960,   .,94016,0
H13875,2015,0.054794521,0,N,V,V,U,416,3,1980,   .,94017,0
H6303,2012,0.163934426,0,V,V,V,U,500,3,,   .,94017,0
H17871,2013,1,1,V,N,O,R,1807,3,1950,5,94018,1
H17882,2013,1,1,V,N,O,R,4823,3,1950,8,94018,1
H14850,2013,0.832876712,0,N,V,V,U,700,3,1960,   .,94019,0
H14990,2013,1,1,N,V,V,U,20840,3,1980,   .,94019,1
H17248,2013,1,1,V,N,O,R,1300,3,2005,3,94019,0
H3577,2016,0.99726776,0,V,N,O,R,350,3,1978,3,94021,0
H15376,2012,1,0,V,N,O,R,295,3,1965,2,94022,0
H16030,2012,1,1,V,N,O,R,8382,3,1996,6,94022,0
H16540,2015,0.78630137,1,V,N,O,R,4998,3,1985,3,94022,0
H3986,2014,1,0,V,V,V,U,900,3,1960,   .,94022,1
H15989,2012,1,1,V,N,O,R,2060,3,1900,2,94028,0
H6562,2015,1,1,V,V,V,U,1529,3,1980,   .,94028,0
H16042,2014,0.997260274,1,V,N,O,R,10967,3,1990,5,94033,1
H16572,2012,1,0,V,N,O,R,250,3,1920,3,94033,0
H16573,2014,1,0,V,N,O,R,250,3,1920,3,94033,0
H599,2013,1,1,V,V,V,U,400,3,1960,   .,94033,0
H709,2012,1,1,V,V,V,U,675,3,,   .,94033,0
H710,2014,1,1,V,V,V,U,675,3,,   .,94033,0
H711,2015,1,1,V,V,V,U,675,3,,   .,94033,0
H16761,2013,1,1,V,N,O,R,4275,3,1970,4,94034,0
H15422,2013,1,1,V,N,O,R,830,3,1980,6,94037,0
H15423,2013,0.495890411,1,V,N,O,R,1400,3,1950,5,94037,1
H6787,2012,1,1,V,V,V,U,1100,3,1960,   .,94037,1
H6788,2013,1,1,V,V,V,U,1100,3,1960,   .,94037,1
H6789,2015,1,1,V,V,V,U,1100,3,1960,   .,94037,0
H16752,2014,1,1,V,N,O,R,181,3,1964,2,94038,0
H5177,2013,1,1,V,V,V,U,5424,3,,   .,94038,0
H1737,2012,1,1,V,V,V,U,730,3,1960,   .,94041,0
H17572,2013,1,1,V,N,O,R,1957,3,1950,4,94041,1
H18385,2016,1,0,V,N,O,R,234,3,1950,2,94041,0
H3995,2013,1,1,V,V,V,U,3245,3,1980,   .,94041,0
H3997,2014,1,1,V,V,V,U,1225,3,1980,   .,94041,0
H3999,2014,1,1,V,V,V,U,6122,3,1980,   .,94041,1
H4001,2015,1,1,V,V,V,U,495,3,1980,   .,94041,0
H4002,2015,1,1,V,V,V,U,582,3,1980,   .,94041,0
H4003,2016,0.464480874,1,V,V,V,U,182,3,1980,   .,94041,0
H4377,2013,0.580821918,1,V,V,V,U,1265,3,,   .,94041,0
H5696,2014,0,1,V,V,V,U,595,3,,   .,94041,0
H6153,2013,1,1,N,V,V,U,400,3,1960,   .,94041,0
H6241,2012,1,0,V,N,O,R,360,3,1850,5,94041,0
H16142,2012,1,1,V,N,O,R,850,3,2009,4,94042,0
H16143,2016,1,1,V,N,O,R,850,3,2009,4,94042,0
H16550,2013,1,1,V,N,O,R,440,3,1925,4,94042,0
H7268,2012,1,1,N,V,V,U,1100,3,,   .,94043,0
H7269,2013,1,1,N,V,V,U,1100,3,,   .,94043,0
H18232,2016,0.99726776,0,V,N,O,R,2000,3,1960,6,94044,1
H14757,2012,0.846994536,1,N,V,V,U,5840,3,1988,   .,94046,0
H16994,2012,1,1,V,N,O,R,1356,3,1920,5,94046,1
H4573,2015,1,1,V,V,V,U,400,3,,   .,94046,0
H5917,2013,1,0,V,V,V,U,516,3,1980,   .,94046,0
H13393,2012,1,1,N,V,V,U,360,3,1960,   .,94052,0
H13484,2014,1,1,N,V,V,U,3200,3,1980,   .,94052,1
H15784,2014,1,1,V,N,O,R,490,3,1950,2,94052,0
H17664,2012,1,1,V,N,O,R,2385,3,2009,4,94052,1
H17862,2012,1,1,V,N,O,R,1540,3,1965,7,94052,0
H17863,2013,1,1,V,N,O,R,1540,3,1965,7,94052,1
H18898,2016,0.99726776,1,V,N,O,R,4400,3,1950,4,94052,1
H19002,2014,1,1,V,N,O,R,6000,3,1970,4,94052,1
H5077,2012,0.31147541,1,N,V,V,U,1163,3,,   .,94052,0
H6432,2016,1,1,N,V,V,U,1016,3,1960,   .,94052,0
H13774,2012,1,0,N,V,V,U,2335,3,1960,   .,94058,1
H14300,2013,0.41369863,1,N,V,V,U,1867,3,1980,   .,94058,0
H14871,2015,0.246575342,0,N,V,V,U,3140,3,1960,   .,94058,0
H16722,2012,1,1,V,N,O,R,280,3,1950,3,94058,0
H16766,2012,1,1,V,N,O,R,3411,3,2004,5,94058,1
H17587,2013,1,1,V,N,O,R,938,3,1970,2,94058,1
H17588,2015,1,1,V,N,O,R,938,3,1970,2,94058,0
H18763,2014,0.495890411,1,V,N,O,R,376,3,1970,3,94058,0
H18912,2013,1,1,V,N,O,R,1135,3,2000,5,94058,0
H2516,2015,1,0,V,V,V,U,300,3,1960,   .,94058,0
H6974,2012,1,1,V,N,O,R,850,3,1975,1,94058,0
H6975,2015,1,1,V,N,O,R,850,3,1975,1,94058,0
H16892,2015,1,1,V,N,O,R,480,3,1930,3,94059,0
H17154,2013,1,0,V,N,O,R,5100,3,2002,3,94060,0
H17155,2014,1,0,V,N,O,R,5100,3,2002,3,94060,0
H13482,2012,1,1,N,V,V,U,1488,3,1960,   .,94067,1
H13485,2016,1,1,V,N,O,R,1790,3,1900,7,94067,0
H13708,2013,1,1,N,V,V,U,2300,3,1980,   .,94067,1
H13709,2014,1,1,N,V,V,U,2300,3,1980,   .,94067,0
H13710,2016,1,1,N,V,V,U,2300,3,1980,   .,94067,1
H13905,2013,1,1,N,V,V,U,1176,3,1960,   .,94067,1
H13906,2014,1,1,N,V,V,U,1176,3,1960,   .,94067,0
H13907,2016,1,1,N,V,V,U,1176,3,1960,   .,94067,1
H15250,2014,1,1,V,N,O,R,1000,3,1911,6,94067,1
H16672,2012,1,1,V,N,O,R,2300,3,1966,8,94067,0
H16695,2012,1,1,V,N,O,R,1320,3,1900,5,94067,0
H16696,2013,1,1,V,N,O,R,1320,3,1900,5,94067,1
H16795,2012,1,1,V,N,O,R,2175,3,1970,5,94067,0
H16796,2013,1,1,V,N,O,R,2175,3,1970,5,94067,1
H16797,2016,1,1,V,N,O,R,2175,3,1970,5,94067,0
H16997,2012,1,1,V,N,O,R,1200,3,1960,6,94067,1
H1710,2012,1,1,N,V,V,U,1104,3,1960,   .,94067,0
H17198,2013,1,1,V,N,O,R,1227,3,1900,5,94067,0
H17893,2013,1,1,V,N,O,R,3600,3,1969,7,94067,1
H18355,2012,0.75136612,1,V,N,O,R,2205,3,1895,7,94067,1
H18356,2015,1,1,V,N,O,R,2205,3,1895,7,94067,0
H18874,2013,0.832876712,1,V,N,O,R,3170,3,1900,7,94067,1
H6033,2016,1,0,N,V,V,U,1830,3,1988,   .,94067,1
H13622,2012,1,1,N,V,V,U,2250,3,1980,   .,94068,0
H13623,2016,0.99726776,1,N,V,V,U,2250,3,1980,   .,94068,0
